date,time,origin,destination,ridership,line_tag,day_type,Line,Arrival1,Station1,Arrival2,Station2,Arrival3,Station3,Arrival4,Station4,Arrival5,Station5,Arrival6,Station6,Arrival7,Station7,Arrival8,Station8,Arrival9,Station9,Arrival10,Station10,Arrival11,Station11,Arrival12,Station12,Arrival13,Station13,Arrival14,Station14,Arrival15,Station15,Arrival16,Station16,Arrival17,Station17,total_stations_visited
2025-05-25,1900-01-01 14:00:00,Tampin,Batu Caves,2.0,Tampin-Batu Caves,Weekend,Tampin-Batu Caves,1900-01-01 14:00:00,Tampin,22:10,Seremban,22:15,Batang Benar,22:20,Nilai,22:25,Bangi,22:30,Kajang,22:35,Serdang,22:40,Bandar Tasik Selatan,22:45,Mid Valley,22:50,Sentul,22:55,Bank Negara,23:00,Abdullah Hukum,23:05,KL Sentral,23:10,Batu Kentonmen,23:15,Kepong,23:20,Taman Wahyu,23:25,Batu Caves,17.0
2025-05-26,1900-01-01 07:00:00,Tampin,Batu Caves,3.0,Tampin-Batu Caves,Weekday,Tampin-Batu Caves,1900-01-01 07:00:00,Tampin,07:05,Seremban,07:10,Batang Benar,07:15,Nilai,07:20,Bangi,07:25,Kajang,07:30,Serdang,07:35,Bandar Tasik Selatan,07:40,Mid Valley,07:45,Sentul,07:50,Bank Negara,07:55,Abdullah Hukum,08:00,KL Sentral,08:05,Batu Kentonmen,08:10,Kepong,08:15,Taman Wahyu,08:20,Batu Caves,17.0
2025-05-26,1900-01-01 09:00:00,Pelabuhan Klang,Tanjong Malim,1.0,Pelabuhan Klang-Tanjong Malim,Weekday,Pelabuhan Klang-Tanjong Malim,1900-01-01 09:00:00,Pelabuhan Klang,09:05,Kampung Baru,09:10,Kampung Batu,09:15,Putra,09:20,Bank Negara,09:25,Kuala Lumpur,09:30,KL Sentral,09:35,Kepong Sentral,09:40,Sungai Buloh,09:45,Kuang,09:50,Rawang,09:55,Kuala Kubu Bharu,10:00,Tanjung Malim,,,,,,,,,13.0
2025-05-26,1900-01-01 11:00:00,Tampin,Batu Caves,1.0,Tampin-Batu Caves,Weekday,Tampin-Batu Caves,1900-01-01 11:00:00,Tampin,11:05,Seremban,11:10,Batang Benar,11:15,Nilai,11:20,Bangi,11:25,Kajang,11:30,Serdang,11:35,Bandar Tasik Selatan,11:40,Mid Valley,11:45,Sentul,11:50,Bank Negara,11:55,Abdullah Hukum,12:00,KL Sentral,12:05,Batu Kentonmen,12:10,Kepong,12:15,Taman Wahyu,12:20,Batu Caves,17.0
2025-05-26,1900-01-01 15:00:00,Batu Caves,Tampin,2.0,Batu Caves-Tampin,Weekday,Batu Caves-Tampin,1900-01-01 15:00:00,Batu Caves,15:05,Taman Wahyu,15:10,Kepong,15:15,Batu Kentonmen,15:20,KL Sentral,15:25,Abdullah Hukum,15:30,Bank Negara,15:35,Sentul,15:40,Mid Valley,15:45,Bandar Tasik Selatan,15:50,Serdang,15:55,Kajang,16:00,Bangi,16:05,Nilai,16:10,Batang Benar,16:15,Seremban,16:20,Tampin,17.0
2025-05-26,1900-01-01 16:00:00,Batu Caves,Tampin,1.0,Batu Caves-Tampin,Weekday,Batu Caves-Tampin,1900-01-01 16:00:00,Batu Caves,16:05,Taman Wahyu,16:10,Kepong,16:15,Batu Kentonmen,16:20,KL Sentral,16:25,Abdullah Hukum,16:30,Bank Negara,16:35,Sentul,16:40,Mid Valley,16:45,Bandar Tasik Selatan,16:50,Serdang,16:55,Kajang,17:00,Bangi,17:05,Nilai,17:10,Batang Benar,17:15,Seremban,17:20,Tampin,17.0
2025-05-26,1900-01-01 20:00:00,Batu Caves,Tampin,1.0,Batu Caves-Tampin,Weekday,Batu Caves-Tampin,1900-01-01 20:00:00,Batu Caves,20:05,Taman Wahyu,20:10,Kepong,20:15,Batu Kentonmen,20:20,KL Sentral,20:25,Abdullah Hukum,20:30,Bank Negara,20:35,Sentul,20:40,Mid Valley,20:45,Bandar Tasik Selatan,20:50,Serdang,20:55,Kajang,21:00,Bangi,21:05,Nilai,21:10,Batang Benar,21:15,Seremban,21:20,Tampin,17.0
2025-05-26,1900-01-01 22:00:00,Tampin,Batu Caves,1.0,Tampin-Batu Caves,Weekday,Tampin-Batu Caves,1900-01-01 22:00:00,Tampin,22:05,Seremban,22:10,Batang Benar,22:15,Nilai,22:20,Bangi,22:25,Kajang,22:30,Serdang,22:35,Bandar Tasik Selatan,22:40,Mid Valley,22:45,Sentul,22:50,Bank Negara,22:55,Abdullah Hukum,23:00,KL Sentral,23:05,Batu Kentonmen,23:10,Kepong,23:15,Taman Wahyu,23:20,Batu Caves,17.0
2025-05-27,1900-01-01 06:00:00,Tampin,Batu Caves,1.0,Tampin-Batu Caves,Weekday,Tampin-Batu Caves,1900-01-01 06:00:00,Tampin,06:05,Seremban,06:10,Batang Benar,06:15,Nilai,06:20,Bangi,06:25,Kajang,06:30,Serdang,06:35,Bandar Tasik Selatan,06:40,Mid Valley,06:45,Sentul,06:50,Bank Negara,06:55,Abdullah Hukum,07:00,KL Sentral,07:05,Batu Kentonmen,07:10,Kepong,07:15,Taman Wahyu,07:20,Batu Caves,17.0
2025-05-27,1900-01-01 09:00:00,Tampin,Batu Caves,1.0,Tampin-Batu Caves,Weekday,Tampin-Batu Caves,1900-01-01 09:00:00,Tampin,09:05,Seremban,09:10,Batang Benar,09:15,Nilai,09:20,Bangi,09:25,Kajang,09:30,Serdang,09:35,Bandar Tasik Selatan,09:40,Mid Valley,09:45,Sentul,09:50,Bank Negara,09:55,Abdullah Hukum,10:00,KL Sentral,10:05,Batu Kentonmen,10:10,Kepong,10:15,Taman Wahyu,10:20,Batu Caves,17.0
2025-05-27,1900-01-01 11:00:00,Tampin,Batu Caves,1.0,Tampin-Batu Caves,Weekday,Tampin-Batu Caves,1900-01-01 11:00:00,Tampin,11:05,Seremban,11:10,Batang Benar,11:15,Nilai,11:20,Bangi,11:25,Kajang,11:30,Serdang,11:35,Bandar Tasik Selatan,11:40,Mid Valley,11:45,Sentul,11:50,Bank Negara,11:55,Abdullah Hukum,12:00,KL Sentral,12:05,Batu Kentonmen,12:10,Kepong,12:15,Taman Wahyu,12:20,Batu Caves,17.0
2025-05-27,1900-01-01 13:00:00,Batu Caves,Tampin,1.0,Batu Caves-Tampin,Weekday,Batu Caves-Tampin,1900-01-01 13:00:00,Batu Caves,13:05,Taman Wahyu,13:10,Kepong,13:15,Batu Kentonmen,13:20,KL Sentral,13:25,Abdullah Hukum,13:30,Bank Negara,13:35,Sentul,13:40,Mid Valley,13:45,Bandar Tasik Selatan,13:50,Serdang,13:55,Kajang,14:00,Bangi,14:05,Nilai,14:10,Batang Benar,14:15,Seremban,14:20,Tampin,17.0
2025-05-27,1900-01-01 14:00:00,Tampin,Batu Caves,2.0,Tampin-Batu Caves,Weekday,Tampin-Batu Caves,1900-01-01 14:00:00,Tampin,14:05,Seremban,14:10,Batang Benar,14:15,Nilai,14:20,Bangi,14:25,Kajang,14:30,Serdang,14:35,Bandar Tasik Selatan,14:40,Mid Valley,14:45,Sentul,14:50,Bank Negara,14:55,Abdullah Hukum,15:00,KL Sentral,15:05,Batu Kentonmen,15:10,Kepong,15:15,Taman Wahyu,15:20,Batu Caves,17.0
2025-05-28,1900-01-01 09:00:00,Batu Caves,Tampin,2.0,Batu Caves-Tampin,Weekday,Batu Caves-Tampin,1900-01-01 09:00:00,Batu Caves,09:05,Taman Wahyu,09:10,Kepong,09:15,Batu Kentonmen,09:20,KL Sentral,09:25,Abdullah Hukum,09:30,Bank Negara,09:35,Sentul,09:40,Mid Valley,09:45,Bandar Tasik Selatan,09:50,Serdang,09:55,Kajang,10:00,Bangi,10:05,Nilai,10:10,Batang Benar,10:15,Seremban,10:20,Tampin,17.0
2025-05-28,1900-01-01 10:00:00,Tampin,Batu Caves,2.0,Tampin-Batu Caves,Weekday,Tampin-Batu Caves,1900-01-01 10:00:00,Tampin,10:05,Seremban,10:10,Batang Benar,10:15,Nilai,10:20,Bangi,10:25,Kajang,10:30,Serdang,10:35,Bandar Tasik Selatan,10:40,Mid Valley,10:45,Sentul,10:50,Bank Negara,10:55,Abdullah Hukum,11:00,KL Sentral,11:05,Batu Kentonmen,11:10,Kepong,11:15,Taman Wahyu,11:20,Batu Caves,17.0
2025-05-28,1900-01-01 11:00:00,Tampin,Batu Caves,1.0,Tampin-Batu Caves,Weekday,Tampin-Batu Caves,1900-01-01 11:00:00,Tampin,11:05,Seremban,11:10,Batang Benar,11:15,Nilai,11:20,Bangi,11:25,Kajang,11:30,Serdang,11:35,Bandar Tasik Selatan,11:40,Mid Valley,11:45,Sentul,11:50,Bank Negara,11:55,Abdullah Hukum,12:00,KL Sentral,12:05,Batu Kentonmen,12:10,Kepong,12:15,Taman Wahyu,12:20,Batu Caves,17.0
2025-05-28,1900-01-01 13:00:00,Tampin,Batu Caves,4.0,Tampin-Batu Caves,Weekday,Tampin-Batu Caves,1900-01-01 13:00:00,Tampin,13:05,Seremban,13:10,Batang Benar,13:15,Nilai,13:20,Bangi,13:25,Kajang,13:30,Serdang,13:35,Bandar Tasik Selatan,13:40,Mid Valley,13:45,Sentul,13:50,Bank Negara,13:55,Abdullah Hukum,14:00,KL Sentral,14:05,Batu Kentonmen,14:10,Kepong,14:15,Taman Wahyu,14:20,Batu Caves,17.0
2025-05-28,1900-01-01 16:00:00,Tampin,Batu Caves,1.0,Tampin-Batu Caves,Weekday,Tampin-Batu Caves,1900-01-01 16:00:00,Tampin,16:05,Seremban,16:10,Batang Benar,16:15,Nilai,16:20,Bangi,16:25,Kajang,16:30,Serdang,16:35,Bandar Tasik Selatan,16:40,Mid Valley,16:45,Sentul,16:50,Bank Negara,16:55,Abdullah Hukum,17:00,KL Sentral,17:05,Batu Kentonmen,17:10,Kepong,17:15,Taman Wahyu,17:20,Batu Caves,17.0
2025-05-28,1900-01-01 19:00:00,Tampin,Batu Caves,2.0,Tampin-Batu Caves,Weekday,Tampin-Batu Caves,1900-01-01 19:00:00,Tampin,19:05,Seremban,19:10,Batang Benar,19:15,Nilai,19:20,Bangi,19:25,Kajang,19:30,Serdang,19:35,Bandar Tasik Selatan,19:40,Mid Valley,19:45,Sentul,19:50,Bank Negara,19:55,Abdullah Hukum,20:00,KL Sentral,20:05,Batu Kentonmen,20:10,Kepong,20:15,Taman Wahyu,20:20,Batu Caves,17.0
2025-05-28,1900-01-01 20:00:00,Tampin,Batu Caves,2.0,Tampin-Batu Caves,Weekday,Tampin-Batu Caves,1900-01-01 20:00:00,Tampin,20:05,Seremban,20:10,Batang Benar,20:15,Nilai,20:20,Bangi,20:25,Kajang,20:30,Serdang,20:35,Bandar Tasik Selatan,20:40,Mid Valley,20:45,Sentul,20:50,Bank Negara,20:55,Abdullah Hukum,21:00,KL Sentral,21:05,Batu Kentonmen,21:10,Kepong,21:15,Taman Wahyu,21:20,Batu Caves,17.0
2025-05-28,1900-01-01 21:00:00,Tampin,Batu Caves,2.0,Tampin-Batu Caves,Weekday,Tampin-Batu Caves,1900-01-01 21:00:00,Tampin,21:05,Seremban,21:10,Batang Benar,21:15,Nilai,21:20,Bangi,21:25,Kajang,21:30,Serdang,21:35,Bandar Tasik Selatan,21:40,Mid Valley,21:45,Sentul,21:50,Bank Negara,21:55,Abdullah Hukum,22:00,KL Sentral,22:05,Batu Kentonmen,22:10,Kepong,22:15,Taman Wahyu,22:20,Batu Caves,17.0
2025-05-29,1900-01-01 06:00:00,Tampin,Batu Caves,1.0,Tampin-Batu Caves,Weekday,Tampin-Batu Caves,1900-01-01 06:00:00,Tampin,06:05,Seremban,06:10,Batang Benar,06:15,Nilai,06:20,Bangi,06:25,Kajang,06:30,Serdang,06:35,Bandar Tasik Selatan,06:40,Mid Valley,06:45,Sentul,06:50,Bank Negara,06:55,Abdullah Hukum,07:00,KL Sentral,07:05,Batu Kentonmen,07:10,Kepong,07:15,Taman Wahyu,07:20,Batu Caves,17.0
2025-05-29,1900-01-01 07:00:00,Tampin,Batu Caves,1.0,Tampin-Batu Caves,Weekday,Tampin-Batu Caves,1900-01-01 07:00:00,Tampin,07:05,Seremban,07:10,Batang Benar,07:15,Nilai,07:20,Bangi,07:25,Kajang,07:30,Serdang,07:35,Bandar Tasik Selatan,07:40,Mid Valley,07:45,Sentul,07:50,Bank Negara,07:55,Abdullah Hukum,08:00,KL Sentral,08:05,Batu Kentonmen,08:10,Kepong,08:15,Taman Wahyu,08:20,Batu Caves,17.0
2025-05-29,1900-01-01 08:00:00,Tampin,Batu Caves,5.0,Tampin-Batu Caves,Weekday,Tampin-Batu Caves,1900-01-01 08:00:00,Tampin,08:05,Seremban,08:10,Batang Benar,08:15,Nilai,08:20,Bangi,08:25,Kajang,08:30,Serdang,08:35,Bandar Tasik Selatan,08:40,Mid Valley,08:45,Sentul,08:50,Bank Negara,08:55,Abdullah Hukum,09:00,KL Sentral,09:05,Batu Kentonmen,09:10,Kepong,09:15,Taman Wahyu,09:20,Batu Caves,17.0
2025-05-29,1900-01-01 09:00:00,Tampin,Batu Caves,1.0,Tampin-Batu Caves,Weekday,Tampin-Batu Caves,1900-01-01 09:00:00,Tampin,09:05,Seremban,09:10,Batang Benar,09:15,Nilai,09:20,Bangi,09:25,Kajang,09:30,Serdang,09:35,Bandar Tasik Selatan,09:40,Mid Valley,09:45,Sentul,09:50,Bank Negara,09:55,Abdullah Hukum,10:00,KL Sentral,10:05,Batu Kentonmen,10:10,Kepong,10:15,Taman Wahyu,10:20,Batu Caves,17.0
2025-05-29,1900-01-01 11:00:00,Tampin,Batu Caves,1.0,Tampin-Batu Caves,Weekday,Tampin-Batu Caves,1900-01-01 11:00:00,Tampin,11:05,Seremban,11:10,Batang Benar,11:15,Nilai,11:20,Bangi,11:25,Kajang,11:30,Serdang,11:35,Bandar Tasik Selatan,11:40,Mid Valley,11:45,Sentul,11:50,Bank Negara,11:55,Abdullah Hukum,12:00,KL Sentral,12:05,Batu Kentonmen,12:10,Kepong,12:15,Taman Wahyu,12:20,Batu Caves,17.0
2025-05-29,1900-01-01 12:00:00,Batu Caves,Tampin,3.0,Batu Caves-Tampin,Weekday,Batu Caves-Tampin,1900-01-01 12:00:00,Batu Caves,12:05,Taman Wahyu,12:10,Kepong,12:15,Batu Kentonmen,12:20,KL Sentral,12:25,Abdullah Hukum,12:30,Bank Negara,12:35,Sentul,12:40,Mid Valley,12:45,Bandar Tasik Selatan,12:50,Serdang,12:55,Kajang,13:00,Bangi,13:05,Nilai,13:10,Batang Benar,13:15,Seremban,13:20,Tampin,17.0
2025-05-29,1900-01-01 12:00:00,Tampin,Batu Caves,2.0,Tampin-Batu Caves,Weekday,Tampin-Batu Caves,1900-01-01 12:00:00,Tampin,12:05,Seremban,12:10,Batang Benar,12:15,Nilai,12:20,Bangi,12:25,Kajang,12:30,Serdang,12:35,Bandar Tasik Selatan,12:40,Mid Valley,12:45,Sentul,12:50,Bank Negara,12:55,Abdullah Hukum,13:00,KL Sentral,13:05,Batu Kentonmen,13:10,Kepong,13:15,Taman Wahyu,13:20,Batu Caves,17.0
2025-05-29,1900-01-01 14:00:00,Tampin,Batu Caves,1.0,Tampin-Batu Caves,Weekday,Tampin-Batu Caves,1900-01-01 14:00:00,Tampin,14:05,Seremban,14:10,Batang Benar,14:15,Nilai,14:20,Bangi,14:25,Kajang,14:30,Serdang,14:35,Bandar Tasik Selatan,14:40,Mid Valley,14:45,Sentul,14:50,Bank Negara,14:55,Abdullah Hukum,15:00,KL Sentral,15:05,Batu Kentonmen,15:10,Kepong,15:15,Taman Wahyu,15:20,Batu Caves,17.0
2025-05-29,1900-01-01 15:00:00,Tampin,Batu Caves,2.0,Tampin-Batu Caves,Weekday,Tampin-Batu Caves,1900-01-01 15:00:00,Tampin,15:05,Seremban,15:10,Batang Benar,15:15,Nilai,15:20,Bangi,15:25,Kajang,15:30,Serdang,15:35,Bandar Tasik Selatan,15:40,Mid Valley,15:45,Sentul,15:50,Bank Negara,15:55,Abdullah Hukum,16:00,KL Sentral,16:05,Batu Kentonmen,16:10,Kepong,16:15,Taman Wahyu,16:20,Batu Caves,17.0
2025-05-29,1900-01-01 16:00:00,Tampin,Batu Caves,3.0,Tampin-Batu Caves,Weekday,Tampin-Batu Caves,1900-01-01 16:00:00,Tampin,16:05,Seremban,16:10,Batang Benar,16:15,Nilai,16:20,Bangi,16:25,Kajang,16:30,Serdang,16:35,Bandar Tasik Selatan,16:40,Mid Valley,16:45,Sentul,16:50,Bank Negara,16:55,Abdullah Hukum,17:00,KL Sentral,17:05,Batu Kentonmen,17:10,Kepong,17:15,Taman Wahyu,17:20,Batu Caves,17.0
2025-05-29,1900-01-01 17:00:00,Tanjong Malim,Pelabuhan Klang,1.0,Tanjong Malim-Pelabuhan Klang,Weekday,Tanjong Malim-Pelabuhan Klang,1900-01-01 17:00:00,Tanjung Malim,17:05,Kuala Kubu Bharu,17:10,Rawang,17:15,Kuang,17:20,Sungai Buloh,17:25,Kepong Sentral,17:30,KL Sentral,17:35,Kuala Lumpur,17:40,Bank Negara,17:45,Putra,17:50,Kampung Batu,17:55,Kampung Baru,18:00,Pelabuhan Klang,,,,,,,,,13.0
2025-05-29,1900-01-01 20:00:00,Tampin,Batu Caves,1.0,Tampin-Batu Caves,Weekday,Tampin-Batu Caves,1900-01-01 20:00:00,Tampin,20:05,Seremban,20:10,Batang Benar,20:15,Nilai,20:20,Bangi,20:25,Kajang,20:30,Serdang,20:35,Bandar Tasik Selatan,20:40,Mid Valley,20:45,Sentul,20:50,Bank Negara,20:55,Abdullah Hukum,21:00,KL Sentral,21:05,Batu Kentonmen,21:10,Kepong,21:15,Taman Wahyu,21:20,Batu Caves,17.0
2025-05-29,1900-01-01 20:00:00,Tanjong Malim,Pelabuhan Klang,1.0,Tanjong Malim-Pelabuhan Klang,Weekday,Tanjong Malim-Pelabuhan Klang,1900-01-01 20:00:00,Tanjung Malim,20:05,Kuala Kubu Bharu,20:10,Rawang,20:15,Kuang,20:20,Sungai Buloh,20:25,Kepong Sentral,20:30,KL Sentral,20:35,Kuala Lumpur,20:40,Bank Negara,20:45,Putra,20:50,Kampung Batu,20:55,Kampung Baru,21:00,Pelabuhan Klang,,,,,,,,,13.0
2025-05-30,1900-01-01 06:00:00,Tampin,Batu Caves,3.0,Tampin-Batu Caves,Weekday,Tampin-Batu Caves,1900-01-01 06:00:00,Tampin,06:05,Seremban,06:10,Batang Benar,06:15,Nilai,06:20,Bangi,06:25,Kajang,06:30,Serdang,06:35,Bandar Tasik Selatan,06:40,Mid Valley,06:45,Sentul,06:50,Bank Negara,06:55,Abdullah Hukum,07:00,KL Sentral,07:05,Batu Kentonmen,07:10,Kepong,07:15,Taman Wahyu,07:20,Batu Caves,17.0
2025-05-30,1900-01-01 08:00:00,Batu Caves,Tampin,3.0,Batu Caves-Tampin,Weekday,Batu Caves-Tampin,1900-01-01 08:00:00,Batu Caves,08:05,Taman Wahyu,08:10,Kepong,08:15,Batu Kentonmen,08:20,KL Sentral,08:25,Abdullah Hukum,08:30,Bank Negara,08:35,Sentul,08:40,Mid Valley,08:45,Bandar Tasik Selatan,08:50,Serdang,08:55,Kajang,09:00,Bangi,09:05,Nilai,09:10,Batang Benar,09:15,Seremban,09:20,Tampin,17.0
2025-05-30,1900-01-01 08:00:00,Tampin,Batu Caves,1.0,Tampin-Batu Caves,Weekday,Tampin-Batu Caves,1900-01-01 08:00:00,Tampin,08:05,Seremban,08:10,Batang Benar,08:15,Nilai,08:20,Bangi,08:25,Kajang,08:30,Serdang,08:35,Bandar Tasik Selatan,08:40,Mid Valley,08:45,Sentul,08:50,Bank Negara,08:55,Abdullah Hukum,09:00,KL Sentral,09:05,Batu Kentonmen,09:10,Kepong,09:15,Taman Wahyu,09:20,Batu Caves,17.0
2025-05-30,1900-01-01 09:00:00,Batu Caves,Tampin,2.0,Batu Caves-Tampin,Weekday,Batu Caves-Tampin,1900-01-01 09:00:00,Batu Caves,09:05,Taman Wahyu,09:10,Kepong,09:15,Batu Kentonmen,09:20,KL Sentral,09:25,Abdullah Hukum,09:30,Bank Negara,09:35,Sentul,09:40,Mid Valley,09:45,Bandar Tasik Selatan,09:50,Serdang,09:55,Kajang,10:00,Bangi,10:05,Nilai,10:10,Batang Benar,10:15,Seremban,10:20,Tampin,17.0
2025-05-30,1900-01-01 09:00:00,Tampin,Batu Caves,2.0,Tampin-Batu Caves,Weekday,Tampin-Batu Caves,1900-01-01 09:00:00,Tampin,09:05,Seremban,09:10,Batang Benar,09:15,Nilai,09:20,Bangi,09:25,Kajang,09:30,Serdang,09:35,Bandar Tasik Selatan,09:40,Mid Valley,09:45,Sentul,09:50,Bank Negara,09:55,Abdullah Hukum,10:00,KL Sentral,10:05,Batu Kentonmen,10:10,Kepong,10:15,Taman Wahyu,10:20,Batu Caves,17.0
2025-05-30,1900-01-01 10:00:00,Tampin,Batu Caves,1.0,Tampin-Batu Caves,Weekday,Tampin-Batu Caves,1900-01-01 10:00:00,Tampin,10:05,Seremban,10:10,Batang Benar,10:15,Nilai,10:20,Bangi,10:25,Kajang,10:30,Serdang,10:35,Bandar Tasik Selatan,10:40,Mid Valley,10:45,Sentul,10:50,Bank Negara,10:55,Abdullah Hukum,11:00,KL Sentral,11:05,Batu Kentonmen,11:10,Kepong,11:15,Taman Wahyu,11:20,Batu Caves,17.0
2025-05-30,1900-01-01 11:00:00,Tampin,Batu Caves,4.0,Tampin-Batu Caves,Weekday,Tampin-Batu Caves,1900-01-01 11:00:00,Tampin,11:05,Seremban,11:10,Batang Benar,11:15,Nilai,11:20,Bangi,11:25,Kajang,11:30,Serdang,11:35,Bandar Tasik Selatan,11:40,Mid Valley,11:45,Sentul,11:50,Bank Negara,11:55,Abdullah Hukum,12:00,KL Sentral,12:05,Batu Kentonmen,12:10,Kepong,12:15,Taman Wahyu,12:20,Batu Caves,17.0
2025-05-30,1900-01-01 13:00:00,Batu Caves,Tampin,1.0,Batu Caves-Tampin,Weekday,Batu Caves-Tampin,1900-01-01 13:00:00,Batu Caves,13:05,Taman Wahyu,13:10,Kepong,13:15,Batu Kentonmen,13:20,KL Sentral,13:25,Abdullah Hukum,13:30,Bank Negara,13:35,Sentul,13:40,Mid Valley,13:45,Bandar Tasik Selatan,13:50,Serdang,13:55,Kajang,14:00,Bangi,14:05,Nilai,14:10,Batang Benar,14:15,Seremban,14:20,Tampin,17.0
2025-05-30,1900-01-01 14:00:00,Tampin,Batu Caves,1.0,Tampin-Batu Caves,Weekday,Tampin-Batu Caves,1900-01-01 14:00:00,Tampin,14:05,Seremban,14:10,Batang Benar,14:15,Nilai,14:20,Bangi,14:25,Kajang,14:30,Serdang,14:35,Bandar Tasik Selatan,14:40,Mid Valley,14:45,Sentul,14:50,Bank Negara,14:55,Abdullah Hukum,15:00,KL Sentral,15:05,Batu Kentonmen,15:10,Kepong,15:15,Taman Wahyu,15:20,Batu Caves,17.0
2025-05-30,1900-01-01 15:00:00,Batu Caves,Tampin,1.0,Batu Caves-Tampin,Weekday,Batu Caves-Tampin,1900-01-01 15:00:00,Batu Caves,15:05,Taman Wahyu,15:10,Kepong,15:15,Batu Kentonmen,15:20,KL Sentral,15:25,Abdullah Hukum,15:30,Bank Negara,15:35,Sentul,15:40,Mid Valley,15:45,Bandar Tasik Selatan,15:50,Serdang,15:55,Kajang,16:00,Bangi,16:05,Nilai,16:10,Batang Benar,16:15,Seremban,16:20,Tampin,17.0
2025-05-30,1900-01-01 17:00:00,Batu Caves,Tampin,2.0,Batu Caves-Tampin,Weekday,Batu Caves-Tampin,1900-01-01 17:00:00,Batu Caves,17:05,Taman Wahyu,17:10,Kepong,17:15,Batu Kentonmen,17:20,KL Sentral,17:25,Abdullah Hukum,17:30,Bank Negara,17:35,Sentul,17:40,Mid Valley,17:45,Bandar Tasik Selatan,17:50,Serdang,17:55,Kajang,18:00,Bangi,18:05,Nilai,18:10,Batang Benar,18:15,Seremban,18:20,Tampin,17.0
2025-05-30,1900-01-01 17:00:00,Tampin,Batu Caves,1.0,Tampin-Batu Caves,Weekday,Tampin-Batu Caves,1900-01-01 17:00:00,Tampin,17:05,Seremban,17:10,Batang Benar,17:15,Nilai,17:20,Bangi,17:25,Kajang,17:30,Serdang,17:35,Bandar Tasik Selatan,17:40,Mid Valley,17:45,Sentul,17:50,Bank Negara,17:55,Abdullah Hukum,18:00,KL Sentral,18:05,Batu Kentonmen,18:10,Kepong,18:15,Taman Wahyu,18:20,Batu Caves,17.0
2025-05-30,1900-01-01 18:00:00,Batu Caves,Tampin,1.0,Batu Caves-Tampin,Weekday,Batu Caves-Tampin,1900-01-01 18:00:00,Batu Caves,18:05,Taman Wahyu,18:10,Kepong,18:15,Batu Kentonmen,18:20,KL Sentral,18:25,Abdullah Hukum,18:30,Bank Negara,18:35,Sentul,18:40,Mid Valley,18:45,Bandar Tasik Selatan,18:50,Serdang,18:55,Kajang,19:00,Bangi,19:05,Nilai,19:10,Batang Benar,19:15,Seremban,19:20,Tampin,17.0
2025-05-30,1900-01-01 19:00:00,Tanjong Malim,Pelabuhan Klang,1.0,Tanjong Malim-Pelabuhan Klang,Weekday,Tanjong Malim-Pelabuhan Klang,1900-01-01 19:00:00,Tanjung Malim,19:05,Kuala Kubu Bharu,19:10,Rawang,19:15,Kuang,19:20,Sungai Buloh,19:25,Kepong Sentral,19:30,KL Sentral,19:35,Kuala Lumpur,19:40,Bank Negara,19:45,Putra,19:50,Kampung Batu,19:55,Kampung Baru,20:00,Pelabuhan Klang,,,,,,,,,13.0
2025-05-30,1900-01-01 20:00:00,Batu Caves,Tampin,2.0,Batu Caves-Tampin,Weekday,Batu Caves-Tampin,1900-01-01 20:00:00,Batu Caves,20:05,Taman Wahyu,20:10,Kepong,20:15,Batu Kentonmen,20:20,KL Sentral,20:25,Abdullah Hukum,20:30,Bank Negara,20:35,Sentul,20:40,Mid Valley,20:45,Bandar Tasik Selatan,20:50,Serdang,20:55,Kajang,21:00,Bangi,21:05,Nilai,21:10,Batang Benar,21:15,Seremban,21:20,Tampin,17.0
2025-05-30,1900-01-01 22:00:00,Tanjong Malim,Pelabuhan Klang,1.0,Tanjong Malim-Pelabuhan Klang,Weekday,Tanjong Malim-Pelabuhan Klang,1900-01-01 22:00:00,Tanjung Malim,22:05,Kuala Kubu Bharu,22:10,Rawang,22:15,Kuang,22:20,Sungai Buloh,22:25,Kepong Sentral,22:30,KL Sentral,22:35,Kuala Lumpur,22:40,Bank Negara,22:45,Putra,22:50,Kampung Batu,22:55,Kampung Baru,23:00,Pelabuhan Klang,,,,,,,,,13.0
2025-05-31,1900-01-01 06:00:00,Tampin,Batu Caves,1.0,Tampin-Batu Caves,Weekend,Tampin-Batu Caves,1900-01-01 06:00:00,Tampin,06:10,Seremban,06:15,Batang Benar,06:20,Nilai,06:25,Bangi,06:30,Kajang,06:35,Serdang,06:40,Bandar Tasik Selatan,06:45,Mid Valley,06:50,Sentul,06:55,Bank Negara,07:00,Abdullah Hukum,07:05,KL Sentral,07:10,Batu Kentonmen,07:15,Kepong,07:20,Taman Wahyu,07:25,Batu Caves,17.0
2025-05-31,1900-01-01 07:00:00,Batu Caves,Tampin,2.0,Batu Caves-Tampin,Weekend,Batu Caves-Tampin,1900-01-01 07:00:00,Batu Caves,08:10,Taman Wahyu,08:15,Kepong,08:20,Batu Kentonmen,08:25,KL Sentral,08:30,Abdullah Hukum,08:35,Bank Negara,08:40,Sentul,08:45,Mid Valley,08:50,Bandar Tasik Selatan,08:55,Serdang,09:00,Kajang,09:05,Bangi,09:10,Nilai,09:15,Batang Benar,09:20,Seremban,09:25,Tampin,17.0
